Month,Day,1980's Average,1990's Average,2000's Average,2010's Average,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
05,01,13971383,13480885,13102626,12717614.6,-9999,-9999,-9999,14085809,-9999,13739214,13763219,-9999,13791201,-9999,13943029,12905018,13136376,13538881,13440123,13739548,13757902,13086817,13048860,13400427,13704074,13955838,13446754,13791499,13075020,13098113,12689719,12943026,12558242,12847842,13087032,13359047,13307399,12851721,13052728,12855836,12807168,12664582,12195413,12648560,12556176,12236563,12580895,12727825,12767951,12788820,12757145
05,02,13930920,13439051,13059422,12667923,-9999,14399941,14381594,-9999,14609732,-9999,-9999,14352670,-9999,13951480,13890750,12880906,13099721,13464141,13360292,13656185,13747980,13084254,13022125,13369271,13666454,13920086,13408805,13767847,13007575,13047795,12635290,12887542,12444466,12794117,13067741,13316285,13235941,12784077,13014104,12818197,12744827,12634896,12164312,12585016,12521612,12176248,12539699,12646702,12736156,12769655,12723012
05,03,13883155,13404624,13012476,12618482.5,-9999,-9999,-9999,14012623,-9999,13682090,13706041,-9999,13703939,-9999,13832014,12861715,13091191,13438499,13281956,13602123,13732665,13070652,12977508,13330424,13625585,13895640,13354779,13736831,12973956,12992870,12598057,12818544,12405456,12741944,13029887,13288522,13127460,12737124,12970852,12813379,12668378,12629396,12144447,12524980,12451489,12117320,12500250,12552858,12737678,12756382,12655970
05,04,13831312,13353005,12962613,12567434.9,-9999,14236536,14254100,-9999,14444291,-9999,-9999,14273930,-9999,13798465,13804960,12830258,13094699,13388930,13184163,13513452,13688896,13035051,12930124,13274125,13587913,13832700,13269051,13692968,12950117,12948215,12545994,12765423,12320956,12703363,13000877,13282499,13036050,12652461,12897774,12816914,12642907,12588998,12081393,12496944,12373382,12087526,12423678,12462875,12750640,12772582,12603366
05,05,13777175,13315671,12910566,12514840.6,-9999,-9999,-9999,13914932,-9999,13587881,13622535,-9999,13584196,-9999,13772761,12784581,13094132,13369178,13104397,13454571,13637918,12982660,12903231,13257798,13555945,13796881,13199384,13649278,12928689,12886871,12426122,12718665,12249753,12644684,12973958,13233971,12935651,12633011,12829406,12781239,12614412,12523337,12039085,12492801,12257814,12041650,12398930,12409629,12718603,12777618,12558460
05,06,13713346,13282587,12857875,12466302,-9999,14091342,14084895,-9999,14260588,-9999,-9999,14178998,-9999,13714449,-9999,12754068,13070750,13335595,13084535,13418678,13596552,12957485,12870391,13212626,13523266,13755987,13125884,13594345,12914849,12807556,12319323,12701165,12188126,12606674,12933898,13186485,12867950,12631255,12824640,12741038,12568170,12425110,11986358,12455817,12186110,11976572,12369413,12364895,12694886,12765083,12538055
05,07,13652139,13249111,12808689,12416092.5,-9999,-9999,-9999,13813932,-9999,13486758,13526425,-9999,13317569,-9999,-9999,12729619,13064597,13323544,13032771,13372149,13550749,12915774,12843335,13159112,13515488,13713589,13059888,13562186,12899507,12707744,12258046,12677521,12168368,12555253,12880379,13128183,12797823,12569427,12812002,12690600,12524861,12390148,11912579,12405466,12115492,11942527,12294656,12318023,12638831,12702897,12540678
05,08,13600559,13204812,12761507,12349524.4,-9999,13995756,13932975,-9999,14128686,-9999,-9999,14043389,-9999,13645922,-9999,12699815,13027021,13294089,12990748,13296917,13492217,12868091,12826036,13086027,13503869,13663101,12986697,13510348,12866810,12651753,12237189,12646320,12151584,12530269,12822715,13066016,12685074,12497679,12808662,12661204,12469546,12288569,11782166,12323824,12077941,11900579,12203915,12259502,12595545,12602021,12529369
05,09,13522336,13165086,12711710,12293699.6,-9999,-9999,-9999,13780327,-9999,13385195,13393095,-9999,13205182,-9999,13336606,12660214,12958778,13270015,12950951,13304802,13416901,12821123,12795338,13000590,13506976,13625389,12877231,13456118,12826493,12588472,12208656,12615280,12119386,12469946,12735949,13011209,12619618,12435616,12784548,12638340,12399762,12206146,11683160,12286734,12021992,11861080,12142756,12220028,12549846,12534898,12512083
05,10,13473343,13114224,12656150,12230641.3,-9999,13868380,13784769,-9999,13903584,-9999,-9999,13953818,-9999,13532328,13309139,12630258,12883398,13229794,12892915,13237860,13355992,12773465,12740341,12939309,13491605,13597565,12803591,13376639,12792533,12545175,12175699,12542852,12084869,12404435,12694184,12944025,12514881,12380708,12673299,12620977,12309090,12112816,11633343,12301918,11933172,11826209,12072219,12149683,12502841,12479186,12453319
05,11,13431873,13063743,12600967,12130415.111111112,-9999,-9999,-9999,13716938,-9999,13300902,13355174,-9999,13102244,-9999,13284914,12602069,12862223,13185792,12812751,13172387,13315493,12725924,12667726,12904600,13459868,13530667,12734182,13263539,12754152,12529205,12147019,12468312,12059347,12344066,12603415,12874482,12438892,12315782,12618960,-9999,12255664,12056719,11573104,12266647,11836232,11811736,12019349,12093468,12436068,12454260,12360928
05,12,13394080,13017360,12546566,12063660.888888888,-9999,13692930,13620115,-9999,13790333,-9999,-9999,13846112,-9999,13481919,13260662,12574509,12832442,13142056,12748516,13124400,13281767,12702952,12608077,12851147,13396068,13486176,12652918,13167232,12717070,12507133,12111919,12396535,12037212,12271517,12546531,12783498,12400300,12266463,12545052,-9999,12165189,11983392,11488450,12188934,11746777,11788391,11961735,12095129,12409604,12397741,12282539
05,13,13360925,12971102,12504360,12009486.222222222,-9999,-9999,-9999,13663777,-9999,13232099,13311560,-9999,13051605,-9999,13229602,12554078,12813432,13095568,12698280,13061599,13258675,12677652,12567720,12785789,13310117,13442189,12623791,13079545,12689404,12494917,12065848,12405857,11998299,12224481,12510894,12754431,12380032,12213393,12509901,-9999,12114008,11931057,11371124,12122378,11721268,11722215,11896812,12094664,12381898,12347963,12223426
05,14,13317726,12921563,12466263,11956612,-9999,13495358,13504050,-9999,13733183,-9999,-9999,13771337,-9999,13386000,13178602,12529849,12798855,13049337,12639781,12939377,13239413,12656401,12557978,12713080,13226141,13395265,12604779,13033583,12643598,12478428,12008465,12390575,11980021,12207461,12457302,12710104,12345319,12155387,12459867,-9999,12059926,11891356,11293726,12068894,11677808,11657225,11744488,12070117,12314051,12298637,12144376
05,15,13271140,12867771,12428580,11951377.7,-9999,-9999,-9999,13610545,-9999,13090341,13221292,-9999,12967258,-9999,13135283,12504606,12788398,13006561,12625592,12818110,13208807,12626811,12550457,12634158,13084174,13334639,12565141,13023961,12591824,12442470,11956806,12342650,11948189,12179318,12393661,12673384,12251828,12091481,12369403,12366819,12044485,11867281,11262361,12020242,11671777,11568100,11637165,12042418,12248893,12241153,12085850
05,16,13212423,12816675,12384770,11890623.2,-9999,13433844,13350187,-9999,13616069,-9999,-9999,13681126,-9999,13322201,13027803,12487167,12756890,12975253,12605332,12754033,13169962,12570676,12546988,12548148,12987101,13252371,12532661,12997142,12544574,12383845,11916225,12319177,11884186,12123486,12353796,12604000,12193581,12019556,12264158,12366441,12009342,11806520,11197909,11929542,11630844,11488339,11549869,12028591,12219134,12160733,12032105
05,17,13154456,12760337,12333540,11832615.7,-9999,-9999,-9999,13462189,-9999,12954710,13106133,-9999,12866891,-9999,12937318,12491956,12722989,12923906,12587860,12676575,13119153,12488638,12543503,12488385,12875158,13177206,12502091,12887101,12490670,12367409,11892396,12305687,11813357,12105584,12299462,12526177,12087581,11973257,12178243,12326705,11993689,11751564,11144719,11861030,11588270,11421099,11463303,11993492,12202368,12070201,11993115
05,18,13107807,12702506,12273917,11779364.2,-9999,13316584,13205328,-9999,13457314,-9999,-9999,13573246,-9999,13245252,12881394,12471583,12701646,12875352,12566121,12596780,13065923,12333804,12539635,12435198,12811764,13098832,12449006,12769827,12405648,12325998,11843999,12282167,11771605,12092154,12191699,12433687,12008099,11943821,12166063,12254238,11920264,11675662,11104253,11825978,11520403,11374861,11413895,11944842,12121681,12037659,11933931
05,19,13064376,12644563,12211819,11721878.9,-9999,-9999,-9999,13342340,-9999,12941295,13009313,-9999,12805036,-9999,12805990,12442648,12678342,12799445,12533543,12557530,12989531,12199553,12518790,12369788,12764895,13034214,12398353,12673659,12330072,12284116,11779743,12255713,11742659,12084652,12079227,12301942,11916912,11902719,12116857,12207073,11872856,11611102,11041226,11792207,11434743,11323094,11373594,11898501,12042208,12012414,11849701
05,20,13027211,12594850,12157416,11660696.3,-9999,13249099,13097440,-9999,13385491,-9999,-9999,13475189,-9999,13155015,12766753,12411476,12652219,12730182,12500196,12501504,12954309,12093762,12488331,12323449,12727582,12976961,12357757,12616234,12255836,12238244,11715030,12223236,11695943,12014399,11969089,12288412,11825554,11816428,12053157,12152329,11847718,11513530,10989954,11774477,11374694,11259122,11304770,11827040,11994630,11952059,11794976
05,21,12987611,12540564,12105362,11606466.1,-9999,-9999,-9999,13234340,-9999,12889972,12992004,-9999,12747188,-9999,12714971,12395754,12634111,12659610,12483204,12427211,12880888,11989669,12453226,12302242,12678928,12896553,12321013,12564547,12200615,12179384,11657565,12162010,11657183,11944644,11931476,12245152,11751145,11752352,11995186,12080852,11812691,11440794,10951843,11766129,11304168,11209501,11214446,11752883,11956257,11898712,11728351
05,22,12942752,12486577,12055377,11563273.2,-9999,-9999,12973757,-9999,13271180,-9999,-9999,13401554,-9999,13044139,12693695,12358873,12581313,12595768,12471515,12358403,12810682,11903644,12412290,12290393,12618078,12823679,12284893,12497947,12166669,12134173,11620694,12102346,11589486,11890201,11904692,12171726,11695402,11699353,11924617,12050072,11808796,11373423,10923963,11715601,11269417,11172088,11131215,11660145,11917428,11844689,11676971
05,23,12904128,12440964,12006973,11515311.6,-9999,-9999,-9999,13110597,-9999,12806142,12919913,-9999,12668477,-9999,12663698,12342066,12506112,12544831,12453929,12298502,12732289,11848453,12362613,12290676,12560904,12811330,12243867,12451543,12129630,12119523,11585887,12015609,11545147,11830230,11875605,12092457,11639217,11629698,11887627,11993792,11771486,11316447,10880319,11660438,11226696,11147396,11085705,11598868,11898699,11769185,11635824
05,24,12862234,12402164,11958644,11457607.4,-9999,-9999,12887759,-9999,13244764,-9999,-9999,13279891,-9999,12957733,12624420,12316215,12431675,12525983,12436747,12261287,12661306,11816675,12313472,12276124,12521242,12777130,12202696,12402211,12064548,12104050,11583009,11946497,11504819,11784016,11859558,12005327,11568063,11555107,11846402,11949196,11720662,11275662,10792665,11600754,11162193,11105370,11051320,11568122,11863990,11678817,11597922
05,25,12821106,12366952,11913675,11401404.1,-9999,-9999,-9999,13024377,-9999,12737946,12816734,-9999,12538927,-9999,12598023,12304336,12356653,12509252,12426816,12253424,12596604,11796287,12277075,12252341,12470280,12730786,12158203,12362492,12007393,12081177,11576048,11892022,11453781,11700764,11808376,11903470,11488230,11463118,11797276,11904788,11681711,11227542,10704953,11544894,11119821,11081708,11026103,11545716,11819126,11549221,11562871
05,26,12781901,12333124,11872902,11358014.7,-9999,-9999,12751867,-9999,13192702,-9999,-9999,13137898,-9999,12928827,12564047,12281505,12288526,12497446,12416941,12222916,12536712,11763825,12234420,12245626,12427093,12697738,12135483,12325992,11966059,12008657,11595712,11813337,11411537,11638936,11791417,11838186,11431330,11399621,11742516,11863284,11637576,11182043,10652073,11519803,11088039,11063862,11017755,11476331,11748943,11464317,11531228
05,27,12735446,12301443,11831051,11310856.4,-9999,-9999,-9999,12972703,-9999,12688790,12704068,-9999,12440778,-9999,12518972,12272319,12226285,12490285,12407168,12188641,12497095,11746726,12196980,12217499,12375713,12668039,12107104,12269130,11935372,11947371,11604298,11758989,11363866,11601514,11741557,11807520,11360200,11342671,11697899,11830945,11596757,11124380,10631176,11464130,11048329,11012077,10993348,11404942,11659155,11413797,11473885
05,28,12687629,12270721,11792842,11265213.5,-9999,12873635,12544384,-9999,13053848,-9999,-9999,13053270,-9999,12850853,12450860,12258568,12159265,12482365,12386845,12146495,12461963,11739388,12176605,12190175,12331892,12632218,12054167,12211281,11905550,11904214,11591712,11700825,11331120,11589468,11726960,11778419,11313137,11326048,11652726,11796732,11548238,11065959,10577431,11411786,11018676,10941402,10958548,11342398,11614870,11396865,11417944
05,29,12645565,12238709,11757785,11221728.3,-9999,-9999,-9999,12931405,-9999,12650314,12624143,-9999,12316803,-9999,12411155,12248421,12095880,12458301,12359856,12124756,12428266,11730180,12140759,12156786,12282927,12609376,12006944,12166883,11882800,11884016,11572473,11626902,11291626,11567879,11700120,11740705,11305771,11289199,11595914,11777670,11519123,10997659,10524842,11348485,10979066,10879554,10934088,11294405,11597762,11356764,11359256
05,30,12603862,12203173,11716078,11168007.2,-9999,12855367,12474915,-9999,12936395,-9999,-9999,12880597,-9999,12752555,12354551,12240170,12042340,12448612,12327894,12101544,12404957,11693086,12121306,12103538,12237073,12551383,11945338,12132231,11840862,11857300,11551469,11564873,11259992,11509615,11660739,11675513,11268823,11238538,11515194,11736352,11470484,10938100,10480690,11283701,10915129,10833061,10882933,11236625,11563104,11286455,11308326
05,31,12570008,12160591,11668971,11108143.9,-9999,-9999,-9999,12859033,-9999,12630868,12549667,-9999,12236635,-9999,12298521,12245941,11941914,12426516,12307771,12084260,12387863,11672153,12075737,12019334,12201257,12489108,11883211,12081899,11785290,11834340,11502928,11513696,11228068,11471913,11621530,11614388,11192132,11165858,11480950,11679764,11385455,10878571,10427044,11211387,10891345,10768933,10834476,11172318,11533317,11232390,11282132
06,01,12528782,12110792,11623450,11048759.8,-9999,12803012,12468727,-9999,12885407,-9999,-9999,12696315,-9999,12663920,12243801,12239726,11876777,12387233,12247767,12034575,12337447,11642773,12030006,11937961,12173397,12439982,11822733,12055121,11744587,11823376,11469931,11435633,11227018,11438137,11600367,11557409,11147651,11087132,11443198,11614569,11314078,10845785,10405086,11138263,10820711,10671125,10805937,11115989,11444369,11190786,11225358
06,02,12487246,12066808,11580218,10990825,-9999,-9999,-9999,12773766,-9999,12560208,12422731,-9999,12146933,-9999,12197067,12248892,11811992,12344780,12216596,11981358,12282680,11618582,12011332,11883595,12116604,12400564,11759540,12028962,11699634,11793346,11444496,11315697,11191875,11409062,11572920,11516922,11107073,11031120,11387973,11551038,11261908,10800117,10374337,11064847,10736166,10593671,10765593,11039542,11354727,11149295,11164725
06,03,12438889,12025755,11534117,10949525.5,-9999,12710920,12426794,-9999,12732361,-9999,-9999,12573149,-9999,12599043,12139851,12237556,11743714,12311448,12176034,11947368,12219496,11585363,11994422,11856857,12067307,12355540,11713280,11992707,11668099,11765140,11398976,11241872,11141020,11347334,11514572,11471176,11066526,10990393,11353608,11495445,11212268,10753060,10350720,11022775,10691716,10558744,10731898,10974795,11273840,11136112,11083738
06,04,12396239,11999477,11483964,10917236,-9999,-9999,-9999,12680209,-9999,12452768,12283859,-9999,12039788,-9999,12092887,12238537,11720416,12273084,12149542,11920815,12174148,11549763,12006609,11863960,12021464,12314965,11677089,11952761,11624890,11724107,11368037,11174855,11104987,11286510,11470565,11394902,11006754,10976729,11352712,11464931,11157663,10688968,10354257,10995493,10649695,10525158,10672471,10916978,11186824,11112137,10987973
06,05,12358809,11963968,11438171,10857335.8,-9999,12632011,12385338,-9999,12657028,-9999,-9999,12466903,-9999,12508070,12053980,12232123,11698798,12238235,12110416,11902709,12125034,11506722,11965147,11850743,11970537,12271343,11644039,11909176,11602811,11689038,11332018,11125327,11066618,11222403,11406925,11300240,10940943,10937685,11267099,11381416,11077657,10617627,10353315,10931380,10585063,10481173,10629897,10847747,11071851,11082880,10904842
06,06,12313026,11916448,11390645,10795639.4,-9999,-9999,-9999,12632069,-9999,12379050,12132697,-9999,11968846,-9999,12010979,12214167,11657438,12205264,12023197,11876035,12072824,11457960,11909955,11842544,11905319,12213944,11616869,11863517,11581947,11628908,11301934,11070655,11032198,11157886,11334832,11221003,10836166,10879021,11171769,11317641,11013549,10589336,10333107,10859953,10518855,10436997,10566711,10803773,10973113,11015074,10764708
06,07,12273936,11869153,11346336,10741543.5,-9999,-9999,12248908,-9999,12534281,-9999,-9999,12385099,-9999,12399266,11965698,-9999,11623887,12135867,-9999,11850014,11983766,11408688,11884785,11838847,11852221,12126650,11601763,11819195,11560711,11558462,11283314,11010301,10989355,11130074,11265566,11187537,10755568,10798514,11027130,11268952,11012921,10588884,10297812,10796630,10482795,10386229,10487367,10748470,10905392,10958733,10660281
06,08,12242470,11821089,11303920,10688411.8,-9999,-9999,-9999,12547165,-9999,12312979,12114325,-9999,12009476,-9999,11921012,12101444,11585624,12067965,11950406,11805125,11900185,11383815,11868678,11798843,11774424,12075824,11567001,11758994,11532173,11498402,11243710,10946673,10949787,11107577,11185561,11153386,10693951,10707981,10844748,11235900,10994683,10590546,10278711,10718689,10457617,10361292,10388040,10684782,10836644,10909595,10545115
06,09,12203683,11776193,11261629,10632725,-9999,-9999,12177848,-9999,12497787,-9999,-9999,12260927,-9999,12332475,11881713,12080586,11540479,12019310,11927502,11771441,11844336,11367833,11842662,11752976,11695042,12000344,11525979,11687225,11499400,11438915,11219580,10893226,10908347,11099172,11094456,11151245,10637214,10654440,10692161,11202781,10939861,10588218,10237369,10643906,10412759,10318541,10316109,10613410,10777090,10886511,10461024
06,10,12163584,11729442,11221147,10574081.9,-9999,-9999,-9999,12454445,-9999,12186050,12044134,-9999,11942405,-9999,11841992,12058520,11498863,11935153,11924526,11747252,11799432,11325432,11801774,11704691,11634981,11922316,11483775,11612113,11466599,11411773,11190596,10849874,10842814,11085766,11019765,11150508,10584267,10591313,10567255,11159261,10875956,10542295,10190381,10561988,10389973,10278130,10259982,10526983,10684552,10835000,10398186
06,11,12119210,11684287,11177469,10519678.2,-9999,-9999,12071234,-9999,12462509,-9999,-9999,12127400,-9999,12286411,11785522,12043916,11456221,11878787,11906644,11692807,11752206,11282665,11782077,11652560,11577507,11861398,11444239,11506445,11428068,11376755,11164086,10834274,10782142,11059001,11001672,11137849,10524866,10517949,10465096,11098772,10818465,10505832,10154944,10502157,10375064,10233637,10228472,10434414,10606259,10763094,10357494
06,12,12070014,11634157,11124723,10457986.2,-9999,-9999,-9999,12379072,-9999,12076282,11946495,-9999,11801329,-9999,11739450,12002279,11412975,11839873,11850425,11621281,11729814,11242492,11755263,11580428,11512251,11796770,11404487,11361849,11388235,11322515,11142319,10810402,10709599,11026165,10968617,11109825,10470178,10421874,10342187,11018702,10785617,10457859,10130495,10382216,10378230,10192504,10193501,10339447,10545898,10700138,10336257
06,13,12026563,11586609,11074370,10402166.9,-9999,-9999,11948652,-9999,12419441,-9999,-9999,12019405,-9999,12175403,11701565,11957892,11337656,11797063,11819657,11590024,11688398,11188907,11721984,11548399,11440011,11733994,11370322,11241357,11354716,11267658,11101796,10768178,10654184,10975443,10941328,11063882,10417585,10334450,10223116,10940924,10731639,10402787,10100637,10299545,10363905,10207081,10143000,10291520,10481251,10624257,10298256
06,14,11986409,11539902,11017278,10344359.9,-9999,-9999,-9999,12272864,-9999,12007356,11839628,-9999,11763511,-9999,11659965,11939173,11280687,11772353,11775861,11536642,11631373,11161336,11700905,11500515,11385722,11653623,11332743,11136717,11292587,11202928,11040638,10734791,10593662,10874443,10902614,11013309,10341839,10250629,10165118,10890379,10644599,10337251,10054193,10228536,10317955,10213100,10093549,10226077,10421753,10567164,10264526
06,15,11940923,11480180,10956129,10284764.3,-9999,-9999,11879833,-9999,12334916,-9999,-9999,11846734,-9999,12138789,11627263,11892110,11221252,11715145,11732163,11487940,11545452,11126532,11665222,11447486,11309859,11550752,11281193,11048680,11229202,11152488,10997731,10689154,10521469,10779498,10841416,10948591,10286293,10143886,10133848,10844208,10580914,10283797,9993628,10157105,10236731,10187233,10029135,10142682,10319648,10503615,10227627
06,16,11893846,11424329,10892408,10217086.8,-9999,-9999,-9999,12165596,-9999,11869087,11737685,-9999,11723433,-9999,11584813,11851721,11185690,11666821,11686007,11411392,11512183,11087202,11635524,11380023,11229604,11448840,11226976,10973474,11169764,11118277,10946485,10611405,10469459,10728993,10773021,10898907,10209455,10027136,10062250,10805541,10502934,10207482,9931177,10106722,10169264,10148907,9954585,10074693,10218619,10425821,10197598
06,17,11854980,11369747,10828775,10160385.5,-9999,-9999,11785861,-9999,12261969,-9999,-9999,11691518,-9999,12072620,11553458,11799727,11133476,11630415,11640310,11353214,11463794,11045740,11593569,11326179,11168540,11342236,11191645,10902277,11115178,11081951,10863158,10544785,10414976,10664197,10707453,10818520,10126376,9959339,10029320,10750622,10450284,10137855,9870723,10047935,10126025,10105376,9890426,10027207,10098954,10391752,10162439
06,18,11806662,11318942,10762192,10104107.9,-9999,-9999,-9999,12052462,-9999,11827101,11664674,-9999,11729244,-9999,11481505,11748510,11071944,11602353,11598398,11340166,11419526,10994608,11572107,11250348,11101183,11238782,11138697,10831030,11070618,10996781,10792997,10465841,10341954,10576612,10659040,10736353,10029992,9910369,9975373,10693549,10374414,10110833,9796445,9982791,10130433,10036880,9841792,9998524,10039196,10344924,10101642
06,19,11757050,11260743,10696934,10041594,-9999,12079695,11675431,-9999,12117263,-9999,-9999,11551588,-9999,11970002,11420613,11707328,11048209,11540660,11569966,11271122,11352971,10899770,11546293,11180335,11074014,11124091,11087464,10747705,11043226,10921658,10754831,10392602,10268642,10474103,10594553,10664297,9922059,9878332,9901961,10640506,10273741,10096666,9731186,9891859,10106748,9972882,9803776,9926789,9988318,10298395,10066159
06,20,11713471,11199957,10630792,9974395,-9999,-9999,-9999,11936560,-9999,11774817,11617828,-9999,11653861,-9999,11370917,11672849,11004580,11498504,11526354,11221676,11289629,10801669,11519425,11132349,10998124,11007257,11045015,10653372,11002934,10827579,10717775,10335574,10221156,10380214,10527847,10570072,9823699,9844725,9805769,10586161,10179770,10086965,9636570,9817660,10050224,9912407,9752527,9859400,9933944,10213040,10036655
06,21,11673525,11137407,10552039,9902326.5,-9999,11983601,11578664,-9999,11960379,-9999,-9999,11477972,-9999,11884448,11322051,11655326,10980258,11453681,11472438,11173605,11232600,10727034,11480561,11068830,10914550,10870510,11003064,10575603,10814937,10749857,10652227,10301280,10154027,10317874,10445488,10487898,9727850,9801597,9760071,10525585,10073166,10031674,9571404,9728666,9988672,9814580,9700181,9771973,9833625,10100295,9978475
06,22,11630172,11070075,10483064,9826613.1,-9999,-9999,-9999,11865132,-9999,11766528,11548497,-9999,11549586,-9999,11272055,11605390,10956287,11444423,11427784,11117493,11189037,10633450,11444874,11018712,10808394,10660293,10941715,10474759,10800510,10668090,10581643,10254985,10069528,10281624,10374841,10416153,9644848,9752824,9689482,10428776,9962606,9991615,9515353,9656277,9896283,9728067,9616182,9679795,9730722,10019342,9879726
06,23,11578312,11007136,10415954,9753431.5,-9999,11874868,11465453,-9999,11779118,-9999,-9999,11441223,-9999,11801810,11221265,11468091,10941747,11364902,11389555,11089919,11140548,10590286,11380532,10959011,10724735,10490124,10900326,10395193,10782181,10602270,10528952,10172599,9976551,10236958,10303817,10331396,9559031,9682862,9610192,10352535,9835948,9964884,9425629,9608591,9836082,9658561,9537428,9603150,9637720,9991137,9829293
06,24,11543075,10939799,10350253,9677317.5,-9999,-9999,-9999,11806959,-9999,11712105,11481727,-9999,11481789,-9999,11162268,11437317,10889251,11308157,11330005,11007175,11079392,10537394,11322044,10847804,10671458,10405307,10864101,10333356,10753860,10530981,10436618,10085107,9859202,10131905,10210106,10261127,9476450,9564889,9561282,10275665,9762148,9916806,9331851,9515499,9770676,9597909,9436977,9545484,9539500,9928198,9803184
06,25,11502062,10885903,10275682,9604377.9,-9999,11740313,11412434,-9999,11758515,-9999,-9999,11370802,-9999,11667804,11119805,11408229,10854093,11253605,11285701,10954129,11014219,10516949,11277908,10747308,10599426,10355688,10807259,10257344,10670025,10503296,10360985,9995562,9729373,10035273,10141390,10205575,9381743,9483089,9493697,10181061,9691329,9883311,9250571,9469903,9704600,9504475,9348063,9468020,9470827,9795066,9738784
06,26,11452357,10830316,10207682,9524225.5,-9999,-9999,-9999,11773916,-9999,11568635,11393279,-9999,11347642,-9999,11046750,11365896,10773983,11184812,11252008,10893765,10964588,10468621,11245924,10662605,10522926,10333925,10744915,10184524,10599283,10463913,10316446,9925166,9647452,9924960,10062189,10158026,9284477,9367009,9388662,10072748,9628634,9817719,9203166,9409764,9628582,9441494,9291764,9320150,9414640,9666609,9630645
06,27,11409695,10771855,10141109,9433952,-9999,11673962,11335210,-9999,11682896,-9999,-9999,11241457,-9999,11585779,11008899,11331123,10711627,11140283,11208105,10852068,10899205,10392237,11210969,10561823,10429993,10312243,10679202,10117417,10561062,10393028,10291703,9833404,9578908,9839993,10012888,10108912,9163966,9271207,9336074,9957658,9507130,9731983,9155466,9330928,9560510,9324598,9244082,9240862,9354540,9533026,9533410
06,28,11371684,10719053,10067599,9329771.8,-9999,-9999,-9999,11689433,-9999,11492145,11270017,-9999,11288111,-9999,10981325,11312660,10651345,11086542,11153882,10777750,10863066,10332805,11184091,10509892,10351112,10280048,10609877,10048933,10535670,10313351,10261967,9775856,9470641,9736270,9938594,10028338,9023587,9177782,9282932,9856566,9358592,9627576,9084133,9204315,9492159,9190076,9180076,9159209,9319095,9445201,9450269
06,29,11325817,10656740,9981140,9237692.5,-9999,11589547,11220597,-9999,11659157,-9999,-9999,11161886,-9999,11479313,10932350,11271753,10587863,10996439,11117546,10698395,10823865,10260351,11138399,10453984,10258729,10231833,10547347,9953009,10423451,10227256,10234700,9737232,9405346,9599028,9854813,9931897,8941910,9154208,9163892,9729241,9185346,9542138,9033729,9112470,9419178,9094813,9050230,9094214,9245270,9341320,9360642
06,30,11262754,10599504,9906201,9157249.4,-9999,-9999,-9999,11588055,-9999,11399247,11166423,-9999,11172799,-9999,10857967,11211183,10540412,10933668,11076735,10614049,10778316,10191466,11083696,10422172,10180640,10173882,10480232,9900685,10326446,10141556,10218844,9699627,9343353,9469400,9792385,9851597,8885384,9092702,9039911,9612340,9057557,9482316,8973708,9030644,9361451,9036481,8918818,9037477,9192993,9239003,9320631
07,01,11200798,10531697,9834368,9059028.5,-9999,11475701,11131704,-9999,11520428,-9999,-9999,10993569,-9999,11297075,10801910,11143075,10472138,10830363,11012699,10494254,10736009,10124888,11021444,10380167,10120423,10124582,10412367,9840172,10173047,10066431,10177027,9660577,9278887,9322060,9701808,9741966,8821005,9006770,8941220,9443213,8936847,9431704,8889509,8923244,9282553,8914220,8816921,8950268,9141695,9139956,9249929
07,02,11144533,10477229,9753456,8960397.4,-9999,-9999,-9999,11487716,-9999,11358922,11009499,-9999,11057767,-9999,10744312,11045164,10411837,10749449,10962772,10448337,10691679,10051104,10982123,10335293,10062186,10077513,10335684,9793370,10110902,9991225,10107639,9621400,9189928,9224557,9601841,9631960,8731720,8895468,8834735,9295924,8866060,9387654,8799227,8821604,9188596,8782986,8752970,8783728,9101131,9045817,9146483
07,03,11087565,10413318,9672584,8878813,-9999,11337112,11049831,-9999,11448695,-9999,-9999,10865466,-9999,11177123,10670894,10962204,10339604,10637779,10917901,10363985,10684490,9978490,10924811,10275202,10005243,10005673,10283905,9723418,10087077,9917696,10046897,9573829,9115252,9064081,9505717,9512952,8671453,8807706,8745935,9182660,8777806,9341259,8706651,8741930,9135523,8677207,8633133,8617800,9039881,8981266,9058076
07,04,11023948,10345141,9593030,8798034.6,-9999,-9999,-9999,11375928,-9999,11274218,10827614,-9999,11011202,-9999,10572647,10891030,10253689,10494821,10890910,10329837,10631900,9886014,10876131,10202667,9949182,9936255,10224802,9649653,10030931,9861321,9968445,9492372,9020920,8925495,9449086,9407098,8622441,8707425,8674157,9051233,8698978,9284536,8598133,8661889,9079816,8601738,8507022,8466628,8938978,8887410,8977002
